#
# Valid combinations of
#   quantity,unit
# Extracted from Energistics UoM database
#
modulus of elasticity,kJ/dm3
modulus of elasticity,kJ/m3
modulus of elasticity,kW.h/dm3
modulus of elasticity,kW.h/m3
modulus of elasticity,kcal/cm3
modulus of elasticity,kcal/m3
modulus of elasticity,lbf.ft/bbl
modulus of elasticity,therm/ft3
modulus of elasticity,therm/galUK
modulus of elasticity,tonfUS.mi/bbl
modulus of rigidity,Btu/bbl
modulus of rigidity,Btu/ft3
modulus of rigidity,Btu/galUK
modulus of rigidity,Btu/galUS
modulus of rigidity,J/dm3
modulus of rigidity,J/m3
modulus of rigidity,MJ/m3
modulus of rigidity,MW.h/m3
modulus of rigidity,cal/cm3
modulus of rigidity,cal/mL
modulus of rigidity,cal/mm3
modulus of rigidity,erg/cm3
modulus of rigidity,erg/m3
modulus of rigidity,ft.lbf/bbl
modulus of rigidity,ft.lbf/galUS
modulus of rigidity,hp.hr/bbl
modulus of rigidity,kJ/dm3
modulus of rigidity,kJ/m3
modulus of rigidity,kW.h/dm3
modulus of rigidity,kW.h/m3
modulus of rigidity,kcal/cm3
modulus of rigidity,kcal/m3
modulus of rigidity,lbf.ft/bbl
modulus of rigidity,therm/ft3
modulus of rigidity,therm/galUK
modulus of rigidity,tonfUS.mi/bbl
molar entropy,Btu/lbmole.F
molar entropy,Btu/mol(lbm).F
molar entropy,J/mol.K
molar entropy,cal/mol(g).degC
molar entropy,cal/mol.degC
molar entropy,kJ/kmol.K
molar entropy,kJ/mol(kg).K
molar gas constant,Btu/lbmole.F
molar gas constant,Btu/mol(lbm).F
molar gas constant,J/mol.K
molar gas constant,cal/mol(g).degC
molar gas constant,cal/mol.degC
molar gas constant,kJ/kmol.K
molar gas constant,kJ/mol(kg).K
molar heat capacity,Btu/lbmole.F
molar heat capacity,Btu/mol(lbm).F
molar heat capacity,J/mol.K
molar heat capacity,cal/mol(g).degC
molar heat capacity,cal/mol.degC
molar heat capacity,kJ/kmol.K
molar heat capacity,kJ/mol(kg).K
molar thermodynamic energy,Btu/lbmole
molar thermodynamic energy,Btu/mol(lbm)
molar thermodynamic energy,J/mol
molar thermodynamic energy,MJ/kmol
molar thermodynamic energy,MJ/mol(kg)
molar thermodynamic energy,kJ/kmol
molar thermodynamic energy,kJ/mol(kg)
molar thermodynamic energy,kcal/mol
molar thermodynamic energy,kcal/mol(g)
molar volume,L/kmol
molar volume,L/mol
molar volume,L/mol(g)
molar volume,L/mol(kg)
molar volume,dm3/kmol
molar volume,dm3/mol(kg)
molar volume,ft3/lbmole
molar volume,ft3/mol(lbm)
molar volume,m3/kmol
molar volume,m3/mol
molar volume,m3/mol(kg)
mole per area,mol/m2
mole per time per area,lbmole/h.ft2
mole per time per area,lbmole/s.ft2
mole per time per area,mol(lbm)/h.ft2
mole per time per area,mol(lbm)/s.ft2
mole per time per area,mol/m2.s
mole per time,kmol/h
mole per time,kmol/s
mole per time,lbmole/h
mole per time,lbmole/s
mole per time,mol(kg)/h
mole per time,mol(kg)/s
mole per time,mol(lbm)/h
mole per time,mol(lbm)/s
mole per time,mol/s
moment of couple,J
moment of couple,N.m
moment of couple,dN.m
moment of couple,daN.m
moment of couple,ft.lbf
moment of couple,kN.m
moment of couple,kft.lbf
moment of couple,kgf.m
moment of couple,lbf.ft
moment of couple,lbf.in
moment of couple,lbm.ft2/s2
moment of couple,pdl.ft
moment of couple,tonfUS.ft
moment of couple,tonfUS.mi
moment of force,J
moment of force,N.m
moment of force,dN.m
moment of force,daN.m
moment of force,ft.lbf
moment of force,kN.m
moment of force,kft.lbf
moment of force,kgf.m
moment of force,lbf.ft
moment of force,lbf.in
moment of force,lbm.ft2/s2
moment of force,pdl.ft
moment of force,tonfUS.ft
moment of force,tonfUS.mi
moment of inertia,kg.m2
moment of inertia,lbm.ft2
moment of section,m4
momentum,kg.m/s
momentum,lbm.ft/s
neutron API unit,nAPI
nonDarcy flow coefficient,Pa.s/m6
nonDarcy flow coefficient,psi2.d2/cP.ft6
nonDarcy flow coefficient,psi2.d2/cp.ft6
normal stress,Btu/bbl
normal stress,Btu/ft3
normal stress,Btu/galUK
normal stress,Btu/galUS
normal stress,J/dm3
normal stress,J/m3
normal stress,MJ/m3
normal stress,MW.h/m3
normal stress,cal/cm3
normal stress,cal/mL
normal stress,cal/mm3
normal stress,erg/cm3
normal stress,erg/m3
normal stress,ft.lbf/bbl
normal stress,ft.lbf/galUS
normal stress,hp.hr/bbl
normal stress,kJ/dm3
normal stress,kJ/m3
normal stress,kW.h/dm3
normal stress,kW.h/m3
normal stress,kcal/cm3
normal stress,kcal/m3
normal stress,lbf.ft/bbl
normal stress,therm/ft3
normal stress,therm/galUK
normal stress,tonfUS.mi/bbl
operations per time,1/s
operations per time,Mflops
operations per time,flops
pH,pH
parachor,(N/m)4/kg.m3
parachor,(dyne/cm)4/gcm3
parachor,N4/kg.m7
per area,1/ft2
per area,1/km2
per area,1/m2
per area,1/mi2
per electric potential,1/V
per electric potential,1/uV
per force,1/N
per force,1/lbf
per length,1/angstrom
per length,1/cm
per length,1/ft
per length,1/in
per length,1/m
per length,1/mi
per length,1/mm
per length,1/nm
per length,1/yd
per mass,1/g
per mass,1/kg
per mass,1/lbm
per time,1/a
per time,1/d
per time,1/h
per time,1/min
per time,1/s
per time,1/wk
per time,kEuc/s
per volume,1/L
per volume,1/bbl
per volume,1/ft3
per volume,1/galUK
per volume,1/galUS
per volume,1/m3
permeability length,D.ft
permeability length,D.m
permeability length,m3
permeability length,mD.ft
permeability length,mD.m
permeability rock,D
permeability rock,m2
permeability rock,mD
permeance,H
permeance,mH
permeance,nH
permeance,uH
permittivity,F/m
permittivity,uF/m
plane angle,Grad
plane angle,Mrad
plane angle,c
plane angle,ccgr
plane angle,cgr
plane angle,dega
plane angle,gon
plane angle,gr
plane angle,krad
plane angle,mila
plane angle,mina
plane angle,mrad
plane angle,mseca
plane angle,rad
plane angle,seca
plane angle,urad
poisson ratio,Euc
poisson ratio,cEuc
poisson ratio,mEuc
poisson ratio,nEuc
poisson ratio,uEuc
potential difference per per power drop,V/B
potential difference per per power drop,V/dB
power per volume,Btu/hr.ft3
power per volume,Btu/s.ft3
power per volume,W/m3
power per volume,cal/h.cm3
power per volume,cal/s.cm3
power per volume,hp/ft3
power per volume,kW/m3
power per volume,uW/m3
power,CV
power,GW
power,MJ/a
power,MW
power,TW
power,W
power,ch
power,ehp
power,hhp
power,hp
power,kW
power,kcal/h
power,mW
power,nW
power,ton of refrig
power,uW
poynting vector,Btu/hr.ft2
poynting vector,Btu/s.ft2
poynting vector,W/cm2
poynting vector,W/m2
poynting vector,W/mm2
poynting vector,cal/h.cm2
poynting vector,hhp/in2
poynting vector,hp/in2
poynting vector,kW/cm2
poynting vector,kW/m2
poynting vector,mW/m2
poynting vector,ucal/s.cm2
pressure per length,GPa/cm
pressure per length,MPa/m
pressure per length,N/m3
pressure per length,Pa/m
pressure per length,atm/ft
pressure per length,atm/hm
pressure per length,atm/m
pressure per length,bar/km
pressure per length,bar/m
pressure per length,kPa/100m
pressure per length,kPa/m
pressure per length,lbf/ft3
pressure per length,lbf/galUS
pressure per length,psi/100ft
pressure per length,psi/ft
pressure per length,psi/ft(100)
pressure per length,psi/kft
pressure per length,psi/m
pressure per time,MPa/h
pressure per time,Pa/h
pressure per time,Pa/s
pressure per time,atm/h
pressure per time,bar/h
pressure per time,kPa/h
pressure per time,kPa/min
pressure per time,psi/h
pressure per time,psi/min
pressure squared per (dynamic viscosity),Pa/s
pressure squared per (dynamic viscosity),bar2/cP
pressure squared per (dynamic viscosity),kPa2/cP
pressure squared per (dynamic viscosity),kPa2/kcP
pressure squared per (dynamic viscosity),psi2/cP
pressure squared,GPa2
pressure squared,Pa2
pressure squared,bar2
pressure squared,kPa2
pressure squared,kpsi2
pressure squared,psi2
pressure time per volume,Pa.s/m3
pressure time per volume,psi.d/bbl
pressure,GPa
pressure,MPa
pressure,Mpsi
pressure,N/m2
pressure,N/mm2
pressure,Pa
pressure,Pa(g)
pressure,at
pressure,atm
pressure,bar
pressure,cmH2O(4degC)
pressure,dyne/cm2
pressure,hbar
pressure,inH2O(39.2F)
pressure,inH2O(60F)
pressure,inHg(32F)
pressure,inHg(60F)
pressure,kN/m2
pressure,kPa
pressure,kgf/cm2
pressure,kgf/mm2
pressure,kpsi
pressure,lbf/100ft2
pressure,lbf/ft2
pressure,lbf/ft2(100)
pressure,lbf/in2
pressure,mPa
pressure,mbar
pressure,mmHg(0C)
pressure,pPa
pressure,psf
pressure,psi
pressure,psia
pressure,psig
pressure,tonfUK/ft2
pressure,tonfUS/ft2
pressure,tonfUS/in2
pressure,torr
pressure,uPa
pressure,ubar
pressure,umHg(0C)
pressure,upsi
productivity index,1000ft3/psi.d
productivity index,L/bar.min
productivity index,bbl/d.psi
productivity index,bbl/kPa.d
productivity index,bbl/psi.d
productivity index,m3/Pa.s
productivity index,m3/Pa/s
productivity index,m3/bar.d
productivity index,m3/bar.h
productivity index,m3/bar.min
productivity index,m3/d.kPa
productivity index,m3/kPa.d
productivity index,m3/kPa.h
productivity index,m3/psi.d
quantity of light,lm.s
quantity of light,talbot
radiance,W/m2.sr
radiant energy density,Btu/bbl
radiant energy density,Btu/ft3
radiant energy density,Btu/galUK
radiant energy density,Btu/galUS
radiant energy density,J/dm3
radiant energy density,J/m3
radiant energy density,MJ/m3
radiant energy density,MW.h/m3
radiant energy density,cal/cm3
radiant energy density,cal/mL
radiant energy density,cal/mm3
radiant energy density,erg/cm3
radiant energy density,erg/m3
radiant energy density,ft.lbf/bbl
radiant energy density,ft.lbf/galUS
radiant energy density,hp.hr/bbl
radiant energy density,kJ/dm3
radiant energy density,kJ/m3
radiant energy density,kW.h/dm3
radiant energy density,kW.h/m3
radiant energy density,kcal/cm3
radiant energy density,kcal/m3
radiant energy density,lbf.ft/bbl
radiant energy density,therm/ft3
radiant energy density,therm/galUK
radiant energy density,tonfUS.mi/bbl
radiant energy,Btu/hr.ft2
radiant energy,Btu/s.ft2
radiant energy,W/cm2
radiant energy,W/m2
radiant energy,W/mm2
radiant energy,cal/h.cm2
radiant energy,hhp/in2
radiant energy,hp/in2
radiant energy,kW/cm2
radiant energy,kW/m2
radiant energy,mW/m2
radiant energy,ucal/s.cm2
radiant exitance,Btu/hr.ft2
radiant exitance,Btu/s.ft2
radiant exitance,W/cm2
radiant exitance,W/m2
radiant exitance,W/mm2
radiant exitance,cal/h.cm2
radiant exitance,hhp/in2
radiant exitance,hp/in2
radiant exitance,kW/cm2
radiant exitance,kW/m2
radiant exitance,mW/m2
radiant exitance,ucal/s.cm2
radiant intensity,W/sr
radius of curvature,cm
radius of curvature,dm
radius of curvature,fm
radius of curvature,ft
radius of curvature,in
radius of curvature,in/10
radius of curvature,in/16
radius of curvature,in/32
radius of curvature,in/64
radius of curvature,km
radius of curvature,m
radius of curvature,mi
radius of curvature,mil
radius of curvature,nm
radius of curvature,pm
radius of curvature,um
radius of curvature,yd
radius,chBnA
radius,chBnB
radius,chCla
radius,chSe
radius,chUS
radius,cm
radius,dm
radius,fm
radius,ft
radius,in
radius,in/10
radius,in/16
radius,in/32
radius,in/64
radius,km
radius,m
radius,mi
radius,mil
radius,nm
radius,pm
radius,um
radius,yd
relative elongation,%
relative elongation,Euc
relative elongation,ft/100ft
relative elongation,ft/ft
relative elongation,ft/m
relative elongation,ft/mi
relative elongation,m/30m
relative elongation,m/km
relative elongation,m/m
relative elongation,pu
relative power,%
relative power,Btu/bhp.hr
relative power,Euc
relative power,W/W
relative power,W/kW
relative power,pu
relative time,Euc
relative time,ms/s
reluctance,1/H
resistance,Gohm
resistance,Mohm
resistance,Tohm
resistance,kohm
resistance,mohm
resistance,nohm
resistance,ohm
resistance,uohm
resistivity per length,ohm/m
resistivity per length,uohm/ft
resistivity per length,uohm/m
rotational frequency,c/s
rotational frequency,dega/h
rotational frequency,dega/min
rotational frequency,dega/s
rotational frequency,rad/s
rotational velocity,c/s
rotational velocity,dega/h
rotational velocity,dega/min
rotational velocity,rad/s
scale,Euc
scale,ft/100ft
scale,ft/ft
scale,ft/in
scale,ft/m
scale,ft/mi
scale,km/cm
scale,m/30m
scale,m/cm
scale,m/km
scale,m/m
scale,mi/in
second moment of area,cm4
second moment of area,in4
second moment of area,m4
self inductance,H
self inductance,mH
self inductance,nH
self inductance,uH
shear modulus,Btu/bbl
shear modulus,Btu/ft3
shear modulus,Btu/galUK
shear modulus,Btu/galUS
shear modulus,J/dm3
shear modulus,J/m3
shear modulus,MJ/m3
shear modulus,MW.h/m3
shear modulus,cal/cm3
shear modulus,cal/mL
shear modulus,cal/mm3
shear modulus,erg/cm3
shear modulus,erg/m3
shear modulus,ft.lbf/bbl
shear modulus,ft.lbf/galUS
shear modulus,hp.hr/bbl
shear modulus,kJ/dm3
shear modulus,kJ/m3
shear modulus,kW.h/dm3
shear modulus,kW.h/m3
shear modulus,kcal/cm3
shear modulus,kcal/m3
shear modulus,lbf.ft/bbl
shear modulus,therm/ft3
shear modulus,therm/galUK
shear modulus,tonfUS.mi/bbl
shear strain,Euc
shear strain,in2/ft2
shear strain,in2/in2
shear strain,m2/m2
shear strain,mm2/mm2
shear stress,Btu/bbl
shear stress,Btu/ft3
shear stress,Btu/galUK
shear stress,Btu/galUS
shear stress,J/dm3
shear stress,J/m3
shear stress,MJ/m3
shear stress,MW.h/m3
shear stress,cal/cm3
shear stress,cal/mL
shear stress,cal/mm3
shear stress,erg/cm3
shear stress,erg/m3
shear stress,ft.lbf/bbl
shear stress,ft.lbf/galUS
shear stress,hp.hr/bbl
shear stress,kJ/dm3
shear stress,kJ/m3
shear stress,kW.h/dm3
shear stress,kW.h/m3
shear stress,kcal/cm3
shear stress,kcal/m3
shear stress,lbf.ft/bbl
shear stress,therm/ft3
shear stress,therm/galUK
shear stress,tonfUS.mi/bbl
slowness,ms/cm
slowness,ms/ft
slowness,ms/in
slowness,ms/m
slowness,ns/ft
slowness,ns/m
slowness,s/cm
slowness,s/ft
slowness,s/m
slowness,us/ft
slowness,us/m
solid angle,sr
sound intensity,Btu/hr.ft2
sound intensity,Btu/s.ft2
sound intensity,W/cm2
sound intensity,W/m2
sound intensity,W/mm2
sound intensity,cal/h.cm2
sound intensity,hhp/in2
sound intensity,hp/in2
sound intensity,kW/cm2
sound intensity,kW/m2
sound intensity,mW/m2
sound intensity,ucal/s.cm2
specific activity (of radioactivity),Bq/kg
specific activity (of radioactivity),pCi/g
specific energy,Btu/lbm
specific energy,J/g
specific energy,J/kg
specific energy,MJ/kg
specific energy,MW.h/kg
specific energy,cal/g
specific energy,cal/kg
specific energy,cal/lbm
specific energy,erg/g
specific energy,erg/kg
specific energy,ft.lbf/lbm
specific energy,hp.hr/lbm
specific energy,kJ/kg
specific energy,kW.h/kg
specific energy,kcal/g
specific energy,kcal/kg
specific energy,lbf.ft/lbm
specific energy,therm/lbm
specific heat capacity,Btu/lbm.degF
specific heat capacity,Btu/lbm.degR
specific heat capacity,J/g.K
specific heat capacity,J/kg.K
specific heat capacity,cal/g.K
specific heat capacity,kJ/kg.K
specific heat capacity,kW.h/kg.degC
specific heat capacity,kcal/kg.degC
specific productivity index,bbl/cP.d.psi
specific productivity index,m3/Pa2.s2
specific productivity index,m3/cP.Pa.s
specific productivity index,m3/cP.d.kPa
specific volume,L/100kg
specific volume,L/kg
specific volume,L/t
specific volume,L/tonUK
specific volume,bbl/tonUK
specific volume,bbl/tonUS
specific volume,cm3/g
specific volume,dm3/kg
specific volume,dm3/t
specific volume,ft3/kg
specific volume,ft3/lbm
specific volume,ft3/sack94
specific volume,gal/sack
specific volume,galUK/lbm
specific volume,galUS/lbm
specific volume,galUS/sack94
specific volume,galUS/tonUK
specific volume,galUS/tonUS
specific volume,m3/g
specific volume,m3/kg
specific volume,m3/t
specific volume,m3/tonUK
specific volume,m3/tonUS
stadard volume per volume,scm(15C)/m3
standard volume  per area,scm(0C)/m2
standard volume per area,MMstb/acre
standard volume per area,scf(60F)/ft2
standard volume per area,scm(15C)/m2
standard volume per area,stb(60F)/acre
standard volume per time,MMscf(60F)/d
standard volume per time,MMscm(15C)/d
standard volume per time,MMstb(60F)/d
standard volume per time,Mscf(60F)/d
standard volume per time,Mscm(15C)/d
standard volume per time,Mstb(60F)/d
standard volume per time,ksm3/d
standard volume per time,scf(60F)/d
standard volume per time,scm(15C)/d
standard volume per time,scm(15C)/s
standard volume per time,stb(60F)/d
standard volume per volume,MMstb/acre.ft
standard volume per volume,scf(60F)/bbl
standard volume per volume,scf(60F)/ft3
standard volume per volume,scm(0C)/m3
standard volume per volume,stb(60F)/bbl
standard volume,Gsm3
standard volume,MMscf(60F)
standard volume,MMscm(15C)
standard volume,MMstb(60F)
standard volume,Mscf(60F)
standard volume,Msm3
standard volume,Mstb(60F)
standard volume,ft3(std,60F)
standard volume,ksm3
standard volume,scf(60F)
standard volume,scm(0C)
standard volume,scm(15C)
standard volume,stb(60F)
surface density,Mg/m2
surface density,kg/m2
surface density,lbm/100ft2
surface density,lbm/ft2
surface density,tonUS/ft2
susceptance,GS
susceptance,S
susceptance,kS
susceptance,mS
susceptance,mho
susceptance,pS
susceptance,uS
temperature per length,K/m
temperature per length,degC/100m
temperature per length,degC/ft
temperature per length,degC/km
temperature per length,degC/m
temperature per length,degF/100ft
temperature per length,degF/ft
temperature per length,degF/ft(100)
temperature per length,degF/m
temperature per length,mK/m
temperature per time,K/s
temperature per time,degC/h
temperature per time,degC/min
temperature per time,degC/s
temperature per time,degF/h
temperature per time,degF/min
temperature per time,degF/s
thermal conductance,W/K
thermal conductivity,Btu/hr.ft.degF
thermal conductivity,W/m.K
thermal conductivity,cal/h.cm.degC
thermal conductivity,cal/s.cm.degC
thermal conductivity,kcal/h.m.degC
thermal diffusivity,cm2/s
thermal diffusivity,ft2/h
thermal diffusivity,ft2/s
thermal diffusivity,in2/s
thermal diffusivity,m2/h
thermal diffusivity,m2/s
thermal diffusivity,mm2/s
thermal insulance,K.m2/W
thermal insulance,K.m2/kW
thermal insulance,degC.m2.h/kcal
thermal insulance,degF.ft2.h/Btu
thermal resistance,K/W
thermodynamic temperature,K
thermodynamic temperature,degC
thermodynamic temperature,degF
thermodynamic temperature,degR
thickness,chBnA
thickness,chBnB
thickness,chCla
thickness,chSe
thickness,chUS
thickness,cm
thickness,dm
thickness,fm
thickness,ft
thickness,in
thickness,in/10
thickness,in/16
thickness,in/32
thickness,in/64
thickness,km
thickness,m
thickness,mi
thickness,mil
thickness,nm
thickness,pm
thickness,um
thickness,yd
time per length,h/kft
time per length,h/km
time per length,min/ft
time per length,min/m
time per length,ms/cm
time per length,ms/ft
time per length,ms/in
time per length,ms/m
time per length,ns/ft
time per length,ns/m
time per length,s/cm
time per length,s/ft
time per length,s/in
time per length,s/m
time per length,us/ft
time per length,us/m
time per volume,d/bbl
time per volume,d/ft3
time per volume,d/k(ft3)
time per volume,d/m3
time per volume,h/ft3
time per volume,h/m3
time per volume,s/L
time per volume,s/ft3
time per volume,s/m3
time per volume,s/qtUK
time per volume,s/qtUS
time,100ka
time,Ga
time,MY
time,Ma
time,a
time,cs
time,d
time,h
time,hs
time,min
time,ms
time,ms/2
time,ns
time,ps
time,s
time,us
time,wk
time,yr(100k)
torque,J
torque,N.m
torque,dN.m
torque,daN.m
torque,ft.lbf
torque,kN.m
torque,kft.lbf
torque,kgf.m
torque,lbf.ft
torque,lbf.in
torque,lbm.ft2/s2
torque,pdl.ft
torque,tonfUS.ft
torque,tonfUS.mi
unit productivity index,bbl/d.ft.psi
unit productivity index,ft3/d.ft.psi
unit productivity index,m2/Pa.s
unit productivity index,m2/d.kPa
velocity,cm/a
velocity,cm/s
velocity,dm/s
velocity,ft/d
velocity,ft/h
velocity,ft/min
velocity,ft/ms
velocity,ft/s
velocity,ft/us
velocity,in/a
velocity,in/min
velocity,in/s
velocity,kft/h
velocity,kft/s
velocity,km/h
velocity,km/s
velocity,knot
velocity,m/d
velocity,m/h
velocity,m/min
velocity,m/ms
velocity,m/s
velocity,mi/h
velocity,mil/yr
velocity,mm/a
velocity,mm/s
velocity,nm/s
velocity,um/s
volume flow rate,1000ft3/d
volume flow rate,1000m3/d
volume flow rate,1000m3/h
volume flow rate,L/h
volume flow rate,L/min
volume flow rate,L/s
volume flow rate,M(ft3)/d
volume flow rate,M(m3)/d
volume flow rate,Mbbl/d
volume flow rate,bbl/d
volume flow rate,bbl/hr
volume flow rate,bbl/min
volume flow rate,cm3/30min
volume flow rate,cm3/h
volume flow rate,cm3/min
volume flow rate,cm3/s
volume flow rate,dm3/s
volume flow rate,ft3/d
volume flow rate,ft3/h
volume flow rate,ft3/min
volume flow rate,ft3/s
volume flow rate,galUK/d
volume flow rate,galUK/hr
volume flow rate,galUK/min
volume flow rate,galUS/d
volume flow rate,galUS/hr
volume flow rate,galUS/min
volume flow rate,kbbl/d
volume flow rate,m3/d
volume flow rate,m3/h
volume flow rate,m3/min
volume flow rate,m3/s
volume length per time,1000m4/d
volume length per time,Mbbl.ft/d
volume length per time,m4/s
volume per area,bbl/acre
volume per area,m
volume per area,m3/m2
volume per length,L/100km
volume per length,L/km(100)
volume per length,L/m
volume per length,bbl/ft
volume per length,bbl/in
volume per length,bbl/mi
volume per length,dm3/100km
volume per length,dm3/km(100)
volume per length,dm3/m
volume per length,ft3/ft
volume per length,galUK/mi
volume per length,galUS/ft
volume per length,galUS/mi
volume per length,in3/ft
volume per length,m2
volume per length,m3/km
volume per length,m3/m
volume per standard volume,acre.ft/MMstb
volume per standard volume,bbl/MMscf(60F)
volume per standard volume,bbl/stb(60F)
volume per standard volume,ft3/scf(60F)
volume per standard volume,galUS/Mscf(60F)
volume per standard volume,m3/scm(0C)
volume per standard volume,m3/scm(15C)
volume per time per area,ft3/min.ft2
volume per time per area,ft3/s.ft2
volume per time per area,galUK/hr.ft2
volume per time per area,galUK/hr.in2
volume per time per area,galUK/min.ft2
volume per time per area,galUS/hr.ft2
volume per time per area,galUS/hr.in2
volume per time per area,galUS/min.ft2
volume per time per area,m/s
volume per time per area,m3/s.m2
volume per time per length,1000ft3/d.ft
volume per time per length,1000m3/d.m
volume per time per length,1000m3/h.m
volume per time per length,bbl/d.ft
volume per time per length,galUK/hr.ft
volume per time per length,galUK/hr.in
volume per time per length,galUK/min.ft
volume per time per length,galUS/hr.ft
volume per time per length,galUS/hr.in
volume per time per length,galUS/min.ft
volume per time per length,m2/s
volume per time per length,m3/d.m
volume per time per length,m3/h.m
volume per time per length,m3/s.ft
volume per time per length,m3/s.m
volume per time per time,L/s2
volume per time per time,bbl/d2
volume per time per time,bbl/hr2
volume per time per time,dm3/s2
volume per time per time,ft3/d2
volume per time per time,ft3/h2
volume per time per time,ft3/min2
volume per time per time,ft3/s2
volume per time per time,galUK/hr2
volume per time per time,galUK/min2
volume per time per time,galUS/hr2
volume per time per time,galUS/min2
volume per time per time,m3/d2
volume per time per time,m3/s2
volume per time per volume,1/s
volume per time per volume,bbl/d.acre.ft
volume per volume,1000ft3/bbl
volume per volume,Euc
volume per volume,L/10bbl
volume per volume,L/m3
volume per volume,M(ft3)/acre.ft
volume per volume,MMbbl/acre.ft
volume per volume,MMscf60/stb60
volume per volume,Mscf60/stb60
volume per volume,bbl/100bbl
volume per volume,bbl/M(ft3)
volume per volume,bbl/acre.ft
volume per volume,bbl/bbl
volume per volume,bbl/ft3
volume per volume,bbl/k(ft3)
volume per volume,cm3/cm3
volume per volume,cm3/m3
volume per volume,dm3/m3
volume per volume,ft3/bbl
volume per volume,ft3/ft3
volume per volume,galUK/Mbbl
volume per volume,galUK/ft3
volume per volume,galUK/kgalUK
volume per volume,galUS/10bbl
volume per volume,galUS/Mbbl
volume per volume,galUS/bbl
volume per volume,galUS/ft3
volume per volume,galUS/kgalUS
volume per volume,ksm3/sm3
volume per volume,m3/ha.m
volume per volume,m3/m3
volume per volume,mL/galUK
volume per volume,mL/galUS
volume per volume,mL/mL
volume per volume,ptUK/Mbbl
volume per volume,ptUS/10bbl
volume per volume,scm15/stb60
volume per volume,sm3/ksm3
volume per volume,sm3/sm3
volume per volume,stb60/MMscf60
volume per volume,stb60/MMscm15
volume per volume,stb60/Mscf60
volume per volume,stb60/Mscm15
volume per volume,stb60/scm15
volume per volume,volpercent
volume per volume,volppm
volume,1000ft3
volume,L
volume,M(ft3)
volume,M(m3)
volume,MMbbl
volume,MMcf
volume,Mbbl
volume,Mcf
volume,acre.ft
volume,bbl
volume,bcf
volume,cm3
volume,cu ft
volume,cu in
volume,cu yd
volume,cubem
volume,dm3
volume,fl ozUK
volume,fl ozUS
volume,flozUK
volume,flozUS
volume,ft3
volume,galUK
volume,galUS
volume,hL
volume,ha.m
volume,in3
volume,km3
volume,m3
volume,mL
volume,mi3
volume,mm3
volume,ptUK
volume,ptUS
volume,qtUK
volume,qtUS
volume,tcf
volume,um2.m
volume,yd3
volumetric heat transfer coefficient,Btu/hr.ft3.degF
volumetric heat transfer coefficient,Btu/s.ft3.degF
volumetric heat transfer coefficient,W/m3.K
volumetric heat transfer coefficient,kW/m3.K
volumetric thermal expansion,1/K
volumetric thermal expansion,1/degC
volumetric thermal expansion,1/degF
volumetric thermal expansion,1/degR
volumetric thermal expansion,ppm/degC
volumetric thermal expansion,ppm/degF
volumic concentration,%
volumic concentration,Euc
volumic concentration,gu
volumic concentration,permil
volumic concentration,ppdk
volumic concentration,ppk
volumic concentration,ppm
volumic concentration,pu
volumic mass,10Mg/m3
volumic mass,Mg/m3
volumic mass,dAPI
volumic mass,g/L
volumic mass,g/cm3
volumic mass,g/dm3
volumic mass,g/galUK
volumic mass,g/galUS
volumic mass,g/m3
volumic mass,grain/100ft3
volumic mass,grain/ft3
volumic mass,grain/ft3(100)
volumic mass,grain/galUS
volumic mass,kg/L
volumic mass,kg/dm3
volumic mass,kg/m3
volumic mass,lbm/1000galUK
volumic mass,lbm/1000galUS
volumic mass,lbm/10bbl
volumic mass,lbm/Mbbl
volumic mass,lbm/bbl
volumic mass,lbm/ft3
volumic mass,lbm/galUK
volumic mass,lbm/galUK(1000)
volumic mass,lbm/galUS
volumic mass,lbm/galUS(1000)
volumic mass,lbm/in3
volumic mass,mg/L
volumic mass,mg/dm3
volumic mass,mg/galUS
volumic mass,mg/m3
volumic mass,ug/cm3
wave number,1/angstrom
wave number,1/cm
wave number,1/m
wave number,1/mm
wave number,1/nm
wavelength,cm
wavelength,dm
wavelength,fm
wavelength,ft
wavelength,in
wavelength,km
wavelength,m
wavelength,mi
wavelength,mil
wavelength,nm
wavelength,pm
wavelength,um
work,Btu
work,CV.h
work,Chu
work,EJ
work,GJ
work,GW.h
work,GeV
work,J
work,MJ
work,MW.h
work,MeV
work,TJ
work,TW.h
work,TeV
work,aJ
work,cal
work,ch.h
work,eV
work,erg
work,hp.hr
work,kJ
work,kW.h
work,kcal
work,keV
work,mJ
work,nJ
work,quad
work,therm
work,uJ
